"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","DWins",5E-12,0,1,0.436364,1,1,1,1,0.152227,2.68182,3.29649,0.877555,0.252706,0.294956,0.15781,0.106867,0.187661,1,1,0.697326,0.156841,,,0,,,,,0,0,1,0,8.7,9.69997,18.4,1.60003,8.7,9.69997,0.6,0.196599,0.448069,0.644669,0.0589798,0.58249,0.847799,1.4478,2.6372E-05,0.847773,0.284035,0.563738,0,0,,0,0,0,0.344669,0,0.729543,4.91811E-07,0.409315,0.210675,0.0688806,0.311128,0.249026,0.289167,0.239224,0.105671,0.116913,1,1,0,0,0,0,0,1,0
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","Abandoned",9E-19,0,1,0.485431,1,1,1,1,0.152999,2.92716,3.30525,0.93319,0.159917,0.278519,0.225502,0.146613,0.189448,1,1,0.627737,0.360523,,,0,,,,,0.306728,0.693272,0,,9.39327,9.0067,18.4,1.60003,9.39327,9.0067,0.6,0.641528,0.261979,0.903507,0.686872,0.246686,0.847028,1.44703,2.6442E-05,0.847001,0.369236,0.477765,0,0,,0.306728,0.693272,1.89668E-12,0.442256,0,1.41414,2.24954E-06,0.153679,0.352684,0.144858,0.348776,0.286552,0.433332,0.0683969,0.142422,0.0692974,1,1,0,0,0,0.306728,0.693272,0,0
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","PrecPower1",0.2,0.999918,8.21004E-05,0.1,8.742E-11,2.35206E-11,1,8.21004E-05,1.07434E-05,1,4,0.328762,1,0,0,0,0,1,1,0.287318,0.111909,,,1.64245E-11,,,,,2.29538E-19,4.68718E-19,7.1E-12,0.0927477,9.99992,9.99997,19.9999,0.000114101,9.99992,9.99997,2.68932E-11,2.849E-11,8.954E-12,3.7444E-11,2.34523E-11,1.79087E-12,0.000103357,0.000103357,3.20002E-05,7.1357E-05,4.0466600000000005E-11,7.1357E-05,0,1.6424E-11,0.100001,2.29538E-19,4.68718E-19,1.92635E-30,5.45327E-07,0,0.560316,0.351393,0.334491,0.195957,0.0865993,0.0315592,0.553794,0.349595,0.0876364,0.00864381,0.000331562,8.7425E-11,2.35206E-11,1,6.39042E-11,1.64245E-11,2.29538E-19,4.68718E-19,6.438E-12,6.581E-13
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","PrecPower2",0.2,0.999931,6.8531E-05,0.3,8.148E-11,2.44853E-11,1,6.8531E-05,9.58995E-06,2,4,0.479471,0,1,0,0,0,1,1,0.384293,0.137661,,,1.36641E-11,,,,,5.45165E-19,6.70953E-19,1.08E-11,0.305588,9.99993,9.99997,19.9999,0.000100531,9.99993,9.99997,2.60911E-11,1.269E-11,1.126E-11,2.3959E-11,9.12655E-12,2.25297E-12,9.09412E-05,9.09413E-05,3.20002E-05,5.8941E-05,5.0533300000000004E-11,5.8941E-05,0,1.3664E-11,0.100001,5.45165E-19,6.70953E-19,1.7266E-30,8.21877E-07,0,0.30701,0.267345,0.295088,0.224401,0.140425,0.0727416,0.2591,0.410442,0.2591,0.064951,0.0064063,8.1485E-11,2.44853E-11,1,5.69995E-11,1.36641E-11,5.45165E-19,6.70953E-19,7.5144E-12,3.307E-12
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","PrecPower3",0.2,0.999942,5.79856E-05,0.5,7.717E-11,2.10496E-11,1,5.79856E-05,9.18488E-06,3,4,0.654209,0,0,1,0,0,1,1,0.417604,0.161714,,,1.11029E-11,,,,,4.46396E-19,5.38234E-19,9.95E-12,0.595804,9.99994,9.99997,19.9999,8.99858E-05,9.99994,9.99997,2.38536E-11,6.373E-12,1.843E-11,2.4803E-11,2.36379E-12,9.58315E-12,8.08009E-05,8.08009E-05,3.20002E-05,4.88007E-05,5.88943E-11,4.88006E-05,0,1.1103E-11,0.100001,4.46396E-19,5.38234E-19,1.57608E-30,1.1453E-06,0,6.20141E-06,0.157953,0.221799,0.240495,0.221798,0.157955,0.0613593,0.244771,0.387742,0.244769,0.0613585,7.7169E-11,2.10496E-11,1,5.61191E-11,1.11029E-11,4.46396E-19,5.38234E-19,4.0204E-12,5.926E-12
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","PrecPower4",0.2,0.999947,5.34513E-05,0.7,7.619E-11,1.48002E-11,1,5.34513E-05,9.72711E-06,4,4,0.85498,0,0,0,1,0,1,1,0.379409,0.147923,,,8.28772E-12,,,,,1.06558E-19,5.3361E-19,6.51E-12,0.581949,9.99995,9.99997,19.9999,8.54515E-05,9.99995,9.99997,2.11590E-11,5.284E-12,1.405E-11,1.9333E-11,2.12039E-12,3.64784E-12,7.57244E-05,7.57244E-05,3.20002E-05,4.37242E-05,5.78946E-11,4.37242E-05,0,8.2877E-12,0.100002,1.06558E-19,5.3361E-19,1.50178E-30,1.22666E-06,0,-0.307004,0.0727414,0.140425,0.224402,0.295086,0.267346,0.00640645,0.0649521,0.259102,0.410441,0.259099,7.6195E-11,1.48002E-11,1,6.13943E-11,8.28772E-12,1.06558E-19,5.3361E-19,2.7226E-12,3.79E-12
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","PrecPower5",0.2,0.999946,5.39634E-05,0.9,8.206E-11,1.1935E-11,1,5.39634E-05,1.0752E-05,5,4,1.08361,0,0,0,0,1,1,1,0.405293,0.118094,,,5.03785E-12,,,,,1.16316E-20,8.15559E-19,6.9E-12,0.306839,9.99995,9.99997,19.9999,8.59636E-05,9.99995,9.99997,2.11866E-11,6.349E-13,5.3963E-5,5.39634E-5,1.90469E-13,5.39634E-05,7.52116E-05,7.52116E-05,3.20002E-05,4.32114E-05,4.32114E-05,0,0,5.0379E-12,0.100003,1.16316E-20,8.15559E-19,1.55078E-30,1,0,-0.560323,0.0315593,0.0866004,0.195961,0.334492,0.351388,0.000331574,0.00864405,0.0876376,0.349595,0.553792,8.2063E-11,1.1935E-11,1,7.01279E-11,5.03785E-12,1.16316E-20,8.15559E-19,4.7808E-12,2.116E-12
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","PrecLevel0",4E-07,0.999945,5.49995E-05,0.5,5.4999E-5,1.10043E-11,0.5,5.49995E-05,4.9995E-06,3,0,2.14581,0.200001,0.2,0.199999,0.2,0.200001,1,1,0.9,0.9,,,1.10043E-11,,,,,9.41377E-25,8.20391E-18,6.03E-19,1,9.99999,9.99945,19.9994,0.000565999,9.99999,9.99945,1.09999E-05,2.201E-12,1.1E-05,1.09999E-5,4.40172E-13,2.19999E-06,0.00055,0.000561,0.0005,5E-05,5E-05,0,0,1.1004E-11,0.9,9.41377E-25,8.20391E-18,1.64144E-24,1,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,5.49995E-5,1.10043E-11,0.999945,5.49995E-05,1.10043E-11,9.41377E-25,8.20391E-18,7.6340E-35,6.03E-19
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","PrecLevel1",2E-07,0.999906,9.40985E-05,0.5,9.4098E-5,1.88272E-11,1,9.40985E-05,9.99916E-06,3,1,1.82624,0.200001,0.199999,0.199999,0.199999,0.200002,1,1,0.9,0.9,,,1.88272E-11,,,,,1.6106E-24,1.4036E-17,1.03E-18,1,9.99998,9.9999,19.9999,0.000120918,9.99998,9.9999,1.88197E-05,3.765E-12,1.882E-05,1.88197E-5,7.53089E-13,3.76396E-06,9.20993E-05,0.000110919,8E-06,8.40993E-05,8.40993E-05,0,0,1.8827E-11,0.9,1.6106E-24,1.4036E-17,2.80833E-24,1,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,9.40984E-5,1.88272E-11,0.999906,9.40984E-05,1.88272E-11,1.6106E-24,1.4036E-17,1.1773E-34,1.032E-18
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","PrecLevel2",2E-07,0.999919,8.08369E-05,0.5,8.0837E-5,1.61739E-11,1,8.08369E-05,9.99929E-06,3,2,1.48485,0.200001,0.199999,0.199999,0.199999,0.200002,1,1,0.9,0.9,,,1.61738E-11,,,,,2.58989E-24,2.58989E-24,1.29E-17,0.960472,9.99998,9.9999,19.9999,0.000113004,9.99998,9.9999,1.61674E-05,1.9083E-5,1.2351E-5,3.14339E-5,1.90831E-05,2.47016E-06,8.68376E-05,0.000103005,1.6E-05,7.08376E-05,5.3916E-05,1.69217E-05,0,1.6174E-11,0.9,2.58989E-24,2.58989E-24,5.18185E-31,0.76393,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,8.08369E-5,1.61739E-11,0.999919,8.08369E-05,1.61738E-11,2.58989E-24,2.58989E-24,5.1167E-19,1.243E-17
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","PrecLevel3",2E-07,0.99993,7.04259E-05,0.5,5.6033E-5,3.2546E-05,1,7.04259E-05,9.9994E-06,3,3,1.11119,0.199999,0.2,0.2,0.199999,0.200001,1,1,0.763595,0.205238,,,3.47501E-11,,,,,1.33874E-12,1.69349E-12,3.255E-5,0.449534,9.99995,9.99993,19.9999,0.000118651,9.99995,9.99993,2.42251E-05,1.3239E-5,1.3891E-5,2.71297E-5,9.62593E-06,9.57475E-06,8.44265E-05,0.000108652,2.4E-05,6.04265E-05,3.24259E-05,2.80006E-05,0,3.475E-11,0.5096,1.33874E-12,1.69349E-12,3.01582E-25,0.54481,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,5.60334E-5,3.2546E-05,0.999944,2.34874E-05,3.47501E-11,1.33874E-12,1.69349E-12,1.79155E-5,1.4631E-5
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","PrecLevel4",1,0.999937,6.32063E-05,0.500001,1.265E-11,1.26463E-11,1,6.32063E-05,9.99947E-06,3,4,0.680207,0.2,0.199999,0.199999,0.2,0.200002,1,1,0.166821,0.1,,,1.09034E-11,,,,,2.02503E-24,2.66576E-19,1.74E-12,0.133237,9.99994,9.99997,19.9999,9.52063E-05,9.99994,9.99997,7.58779E-12,4.228E-12,1.0793E-5,1.07928E-5,1.70659E-12,1.07928E-05,8.52069E-05,8.52069E-05,3.2E-05,5.32069E-05,8.64235E-06,4.45645E-05,0,1.0903E-11,0.1,2.02503E-24,2.66576E-19,3.77248E-31,0.170755,0,0,0.176198,0.21568,0.216243,0.21568,0.176198,0.176198,0.21568,0.216243,0.21568,0.176198,1.2646E-11,1.26463E-11,1,2.53028E-18,1.09034E-11,2.02503E-24,2.66576E-19,1.5107E-12,2.322E-13
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","Rounds1",2E-11,0,1,0.4314,1,1,1,1,0.150514,2.657,3.6601,0.749861,0.245542,0.255612,0.219745,0.154506,0.124596,1,1,0.369664,0.135771,,,0.569126,,,,,1.39814E-08,3.1601E-08,0.430874,0.38275,8.92183,9.47814,18.4,1.60003,8.92183,9.47814,0.6,0.351466,0.218826,0.570293,0.182119,0.241615,0.849515,1.44952,2.92808E-05,0.849486,0.221636,0.627849,0,0.569126,0.100001,1.39814E-08,3.1601E-08,8.64551E-20,0.266086,0,0.245282,0.141968,0.312669,0.248548,0.181013,0.115803,0.226294,0.281673,0.278015,0.123042,0.0909758,1,1,0,0,0.569126,1.39814E-08,3.1601E-08,0.265957,0.164917
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","PrePrimary1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","PrePrimary2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","PrePrimary3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","PrePrimary4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","PrePrimary5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","PrePrimary6",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","PrePrimary7",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","PrePrimary8",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","PrePrimary9",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","PrePrimary10",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","Truly Liable",1.1E-5,0,1,0.899998,5.8229E-6,4.72325E-07,1,1,0.199246,4.99999,3.99998,1.08362,8.29654E-07,1.04373E-06,1.23064E-06,1.215E-06,0.999996,1,1,0.612215,0.187266,,,9.33575E-08,,,,,1.04621E-14,2.53218E-14,3.79E-07,0.570633,9,9.99996,19,1.00003,9,9.99996,1.3535E-06,6.4876E-8,0.999996,0.999996,1.94626E-08,0.999995,0.800786,0.800788,3.19999E-05,0.800754,0.800754,0,0,9.33575E-8,0.100011,1.04621E-14,2.53218E-14,1.20162E-25,1,0,0,0.00026443,0.00860506,0.0943137,0.363415,0.533401,0.00026443,0.00860506,0.0943137,0.363415,0.533401,5.82286E-6,4.72325E-07,0.999994,5.35054E-06,9.33575E-08,1.04621E-14,2.53218E-14,1.62716E-7,2.1625E-7
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","Truly Not Liable",5.2E-5,0,1,0.36318,3.4384E-7,2.68259E-07,1,1,0.149752,2.3159,4,0.547508,0.313279,0.2615,0.221261,0.20396,0,1,1,0.281725,0.117101,,,1.88803E-07,,,,,2.95613E-15,6.33656E-15,7.946E-8,0.198227,9,9.99997,19,1.00003,9,9.99997,1.76072E-07,1.9069E-7,0,1.90693E-7,1.38145E-07,0,0.85028,0.85028,3.2E-05,0.850248,0,0.850248,0,1.88803E-7,0.1,2.95613E-15,6.33656E-15,6.85766E-27,0,0,-4.80692E-15,0.259301,0.293426,0.240961,0.149949,0.0563641,0.259301,0.293426,0.240961,0.149949,0.0563641,3.43843E-7,2.68259E-07,1,7.55842E-08,1.88803E-07,2.95613E-15,6.33656E-15,6.37062E-8,1.575E-08
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","Liability Strength1",0.2,0.999918,8.21004E-05,0.1,8.742E-11,2.35206E-11,1,8.21004E-05,1.07434E-05,1,4,0.328762,1,0,0,0,0,1,1,0.287318,0.111909,,,1.64245E-11,,,,,2.29538E-19,4.68718E-19,7.1E-12,0.0927477,9.99992,9.99997,19.9999,0.000114101,9.99992,9.99997,2.68932E-11,2.849E-11,8.954E-12,3.7444E-11,2.34523E-11,1.79087E-12,0.000103357,0.000103357,3.20002E-05,7.1357E-05,4.0466600000000005E-11,7.1357E-05,0,1.6424E-11,0.100001,2.29538E-19,4.68718E-19,1.92635E-30,5.45327E-07,0,0.560316,0.351393,0.334491,0.195957,0.0865993,0.0315592,0.553794,0.349595,0.0876364,0.00864381,0.000331562,8.7425E-11,2.35206E-11,1,6.39042E-11,1.64245E-11,2.29538E-19,4.68718E-19,6.438E-12,6.581E-13
"Risk Neutral CM 1 TIME 1 UPC 8E-06","0","40","Liability Strength2",0.2,0.999931,6.8531E-05,0.3,8.148E-11,2.44853E-11,1,6.8531E-05,9.58995E-06,2,4,0.479471,0,1,0,0,0,1,1,0.384293,0.137661,,,1.36641E-11,,,,,5.45165E-19,6.70953E-19,1.08E-11,0.305588,9.99993,9.99997,19.9999,0.000100531,9.99993,9.99997,2.60911E-11,1.269E-11,1.126E-11,2.3959E-11,9.12655E-12,2.25297E-12,9.09412E-05,9.09413E-05,3.20002E-05,5.8941E-05,5.0533300000000004E-11,5.8941E-05,0,1.3664E-11,0.100001,5.45165E-19,6.70953E-19,1.7266E-30,8.21877E-07,0,0.30701,0.267345,0.295088,0.224401,0.140425,0.0727416,0.2591,0.410442,0.2591,0.064951,0.0064063,8.1485E-11,2.44853E-11,1,5.69995E-11,1.36641E-11,5.45165E-19,6.70953E-19,7.5144E-12,3.307E-12
